,Artist,Song,Lyrics,Genre
532,Chris Young,http://www.songlyrics.com/chris-young/we-re-gonna-find-it-tonight-lyrics/,"This ain't no candlelight
Warm glass of wine night
it's more a whiskey water
Drink that's on the rocks kind
Let's crank the radio
Get this truck on into town
Somebody call the fire department
We're gonna burn it down
Girl, I can see it in your eyes
I know you're feeling like getting wild

[Chorus:]
Whatever gets you moving
Gets you grooving
Gets you fired up
We're gonna get it
If you really want it bad enough
Yeah, we're gonna chase it
Get all crazy
Gonna lose our minds
Whatever's gonna get you feeling right
Girl, we're gonna find it tonight

You call your girlfriends up
And I'll call some boys of mine
I know the bouncer at the bar
No we don't stand in line
I'll hit the DJ with some money
He'll play all your songs
We're gonna get it right
Even if it's all wrong
Girl, I can see you're eyes
I know you're feeling like getting wild

[Repeat Chorus]

Girl, I can see it in your eyes
Gonna have fun when we get home tonight

[Repeat Chorus]

We're gonna find it tonight
Yeah, we're gonna find it tonight
Whatever's gonna get you feeling right
Girl, we're gonna find it tonight ",Country
533,Chris Young,http://www.songlyrics.com/chris-young/lighters-in-the-air-lyrics/,"Cover band ona Flora-Bama deck
A thousand sun-burned souls
Rum-runners and cold Bud Light
A little Friday night summertime rock and roll
Packed in tight, they were singin' along
I was hanging on the edge of the crowd
When you spilled your beer down the back of my shirt
You had me when I turned around

[Chorus:]
Guitars on the Gulf breeze
Smoke rings 'round the neon
Moonlight in your blue eyes
'Neath that Georgia hat that you had on
Just one night to hold you
No, that ain't what I call fair
But the memories burn in my mind
Like those lighters in the air
Lighters in the air

That one look led to a walk on the beach
And more kisses than I could count
The best kind of wild and down-home smile
I've ever had these arms around
The ams were screamin' and the people were too
While were slow dancing on our bare feet
Ain't it funny how we missed it all
And still didn't miss a thing?

[Repeat Chorus]

The thought of you won't let me go
It's been holding on for years
It don't take much to take me back
Everytime I hear

[Repeat Chorus]

Raise your lighters in the air ",Country
534,Chris Young,http://www.songlyrics.com/chris-young/nothin-but-the-cooler-left-lyrics/,"Been waitin' all week
About to bust loose
Get the party iced down in my off-shore Igloo
Everybody's gatherin' around
Wherever we are that's where we're throwin' down

[Chorus:]
Oh, yeah,
Everybody grab a cold beer
Pop it open, raise it up in the air
Bump cans with your neighbor, yeah
Here's to good ole boys and country girls everywhere
Livin' loud, rockin' out to the sound of our favorite songs
Y'all sing along, this night ain't over yet
We're gonna stay right here til there's nothing but the cooler left

Ain't gonna waste one drop of this Friday night
Been buildin' up a thirst for a hell of a time
Got my boots on and ready to kick it off, brother
If you're runnin' low, holler throw me another

[Repeat Chorus]

Oh, yeah,
Everybody grab a cold beer
Pop it open, raise it up in the air
Bump cans with your neighbor, yeah
Here's to good ole boys and country girls everywhere
Livin' loud, rockin' out to the sound of our favorite songs
Y'all sing along, this night ain't over yet
We're gonna stay right here til there's nothing but the cooler left

Yeah, dance along, drink along
Come On, get your party on
Everybody with me 'til there's nothin' but the cooler left
Sip it son, shotgun
Either way we're ending up a couple past tipsy
With nothin' but the cooler left
",Country
535,Chris Young,http://www.songlyrics.com/chris-young/94-bars-lyrics/,"It's young C youngest from State P
All the thoroughbreds roll your la, la, la
And all the girls wanna spend the night tonight
Get right tonight, tonights the night

Its Young G's thats Young Neef
Thats right thats the other half of me
And all the girlies dream of having me
And they mad at me
(Ah motherfuckers yeah)

Kept my business straight I'm learnin' the game
Earning a little change of the realest thing
Half the realest fake got to check these broads
These niggaz ain't built a deck of cards

Man y'all was on the steps with y'alls
We had connects you lames
And was a threat to the set you claimed
And still is homie that still is closer than ever
You niggaz pussy and you know its whatever

So don't push me yea you would try keepin' us back
Why don't y'all dudes try to keepin' it rap
And leave us alone can't leave it at home
In the streets where we at to get you

When you least expect it be your peoples that clapped
Its real in the streets of Illadelphia
All the boss can't pay fuck around and kill himself
Can,t stop won't stop Roc-A-Fella Records 'cause we, we get down
Bitches wanna get down niggaz run and get found

We confront with the pound and we squeeze it
Where ever niggaz standin' we leave them
These niggaz really thinkin' we need them
  (Ah motherfuckers yeah)

Like my man Sig. ain't the reason nigga please its a PA thing
Y'all don't really wanna see they gang
Think of Philly we you see they gang
Got guns all the time on us

We from the block where the sun never shine on us
Get knocked on the one dropped a dime on us
Pee your own blood motormouth niggaz
Till they see they own blood and they on they last breath

I hit his mug ain't no open casket left over ashes
I was labeled as a left over bastard until that contract
They want me dead I see through them contacts
So they try to him me through them contracts

Yea the boy wonder they boy gunner
I stay fresh to death had the other boys under pressure
They had to step they gear up
If not they knew not to go near her

'Cause she never messed with lames
She messed with older guys that messed with Caine
We was the younger dudes up next in the game
But she was young and dumb so she cared less of the game

You know that game and the same old song
Now I ride around hearin' them bitches playin' my song
I tried to tell them its gon' be my turn
Now they tryin' help an keep my sperm
  (Ah motherfuckers yea)

It's okay I'm still young anyway I can last all night
We can hump any day I got chunks put away
And some chunk on the way used the pump where I laid
Now its pumps where I lay chumps wanna play we backin' them down

Thats what you get for approaching with out askin' around
You know we get our toaster with out pattin' us down
It's the ROC bitch holla get your ass on the pound
Let me show you how I do how a man can get down

Got to keep my sheets clean lay that ass on the ground
Think it's all just rap let me arch that back
You ain't got to be shy baby toss that back
And most of these stories ain't worth the doe

I can't relate to commercial flows
I'm from the hood ain't nothing all good but you worthless hoe
But you work for these hoes
  (Ah motherfuckers yea)

I was broke gettin' doe from hoes
Gettin' doe gettin' doe from hoes
Grown men drownin' hold your nose stop
Falling through these chickenheads

And focus little more on your business here
You ain't radio you dudes is lames
We bringin' the painto the game you dudes radio
And most of y'all one hit wonders

The ones who done a little number shit one hit done it
Your career was an accident, I ain't scared ill blast you bitch
And get the cash to get out or buy a nice lawyer
Get a high price lawyer

I'll be out soon as the judge see my status shit
You motherfuckers gon' be mad as shit
Once the young gunnas drop, yeah the youngest from the ROC
Just what Dame needed did a couple of futures

Did the mixtapes and got the game heated
The same little nigg' niggaz from the block
Talk they shit about the ROC and you just was a fan
Before I got Jay just was your man
Now you dislike us cause you ain't in our plans

I understand keep doing what you keep doing
Give up or you'll be givin' up a hell of a chance
You niggaz bullshit with rap if you want
And I'll be laid back [Incomprehensible]
  (Ah motherfuckers yeah)
Relax on you chumps!
  (Motherfuckers yeah)
Clap at you punk!

What! Nigga! Ah! Ah!
Ah!!
Ha ha, we gotta ad lib that shit",Country
536,Chris Young,http://www.songlyrics.com/chris-young/rose-in-paradise-lyrics/,"She was a flower for the takin'
Her beauty cut just like a knife
And he was a banker from Macon
He swore he'd love her all a his life

He bought her a mansion on the mountain
With a formal garden and a lot of land
But paradise became her prison
That Georgia banker was a jealous man

Every time he'd talk about her
You could see the fire in his eyes
He'd say, ""I would walk through hell on Sunday
To keep my rose in paradise""

He hired a man to tend the garden
And keep an eye on her while he was gone
Some say they ran away together
Some say the gardener left alone

Now the banker is an old man
And the mansion's crumbling down
He sits all day and stares at the garden
Not a trace of her was ever found

Every time he'd talk about her
You could see the fire in his eyes
He'd say, ""I would walk through hell on Sunday
To keep my rose in paradise""

Now there's a rose out in the garden
It's beauty cuts just like a knife
They say that it even grows in the winter time
And blooms in the dead of the night",Country
537,Chris Young,http://www.songlyrics.com/chris-young/three-rounds-lyrics/,"Well, listen to me boys she's trouble
From her blond hair to her painted toes
Yeah, I know, she looks nice but here's a word of advice
And you can take it from someone who knows

It all starts with a drink and a slow dance
Oh, and if lovin' her's a part of your plan
Don't hang around with that woman
Unless you can go three rounds with her man

Aw, he's big and he's mean and he'll arrive on the scene
With bloody murder in his eyes, listen guys
Hidden somewhere in her purse or in her pocket
Is a band of gold that should be on her hand
So don't hang around with that woman
Unless you can go three rounds with her man

Aw, he's big and he's mean and he'll arrive on the scene
With bloody murder in his eyes, listen guys
This story doesn't have a happy ending
And there'll be hell to pay when this song hits the fan
So don't hang around with that woman
Unless you can go three rounds with her man

I said, don't hang around with that woman
Unless you can go three rounds
Unless you can go three rounds
Unless you can go three rounds with her man",Country
538,Chris Young,http://www.songlyrics.com/chris-young/that-makes-me-lyrics/,"I like an old guitar
Playin' a Gosdin song
In a smoky bar
That's what turns me on, yeah

If that makes me a little old school
Go ahead and call me yesterday's old fool
If that makes me a little throwback
Throw it at me, don't worry, I can take that
Call me hick, hillbilly, hell I'm proud to be what that makes me

I like a 60's truck
The kind that's solid steel
The kind that always runs
It takes a man to turn that wheel

If that makes me a little old school
Go ahead and call me yesterday's old fool
If that makes me a little throwback
Throw it at me, don't worry, I can take that
Call me hick, hillbilly, hell I'm proud to be what that makes me

Yeah, I don't swear in front of no woman
I answer yes sir to my old man
I drink my liquor with a side of nothin'
Yeah, good and country that's what I am

If that makes me a little old school
Go ahead and call me yesterday's old fool
If that makes me a little throwback
Throw it at me, don't worry, I can take that
Call me hick, hillbilly, hell I'm proud to be what that makes me
What that makes me",Country
539,Chris Young,http://www.songlyrics.com/chris-young/voices-lyrics/,"You could say I'm a little bit crazy.
You could call me insane.
Walking around with all these whispers,
Running around here in my brain.
I just cant help but hear em,
Man I can't afford it, I hear voices,
I hear voices!

Like, my dad saying work that job,
but don't work your life away.
And, momma telling me to drop to drop some cash
into the offering plate on Sunday.
And, Granddad saying you can have a few,
but don't ever cross that line.
Yeah!, I hear voices all the time!

Turns out I'm pretty dang lucky,
for all that good advice.
Those hard to find words of wisdom,
hold up here in my life.
And just when I lost my way,
or I got too many choices, I hear voices,
I hear voices!

Like, my dad saying quit that team,
And, you'll be a quitter for the rest of your life.
And, momma telling me to say a prayer,
everytime I lay down at night.
And, Grandma saying if you find the one,
you better treat her right,
Yeah!, I hear voices all the time.

Sometimes I try to ignore them.
But I thank God for them.
They make me who I am...

My dad saying work that job,
but don't work your life away.
And, momma telling me to drop to drop some cash
into the offering plate on Sunday.
And, Granddad saying you can have a few,
but don't ever cross that line.
Yeah!, I hear voices all the time!

Yeah!, I hear voices all the time!
all the time...",Country
540,Chris Young,http://www.songlyrics.com/chris-young/the-dashboard-lyrics/,"We laughed and joked in the cab of his truck
Just my brother and me
The night before he shipped out Overseas
A leather-neck, Jarhead Marine

He said ""the Radiator leaks,
And the timing-belt is worn,
But the Heart and Soul of this old beat up truck,
Is The Dashboard.""

""It's seen alot of tan legs,
Got a kick ass radio
Heard alot of singing along with some country songs, and rock and roll.
Got a .38 bullet hole, courtesy of Kate Tillman's dad,
Alot of scotch tape marks from holding timeless photo graphs.""
He said ""If I don't come back,
You can have this Ford,
Just tape a picture of me, on the Dashboard.""

He said ""The paint is peeling off,
It's got dents in both the doors,
if something happens to me don't hang a for-sale sign above the Dashboard.""

""It's seen alot of tan legs,
Got a kick ass radio
Heard alot of singing along with some country songs, and rock and roll.
Got a .38 bullet hole, courtesy of Kate Tillman's dad,
Alot of scotch tape marks from holding timeless photo graphs.""
He said ""If I don't come back,
You can have this Ford,
Just tape a picture of me, on the Dashboard.""

I Had the Engine overhauled,
A paint-job and brand new chrome
I Had her washed and waxed, sittin' in the drive the day that he came home

I said ""Here's the keys,
She's all yours,
I Fixed everything,
But the Dashboard""",Country
541,Chris Young,http://www.songlyrics.com/chris-young/it-takes-a-man-lyrics/,"She locked her fingers and bowed her head
She said, ""I'm late and I'm really scared""
Now you can go but I hope you stay
I'm gonna keep it either way

In my daddy's El Camino
In her driveway in the rain
Starin' through that windshield
I could see my future change

And my heart hit like a hammer
And my thoughts were runnin' wild
Any fool can make a baby
But it takes a man to raise a child

I laid my head down on the wheel
She said, ""I know, I know it don't seem real""
She closed her eyes but the tears flowed through
She said, ""Don't hate me for lovin' you""

In my daddy's El Camino
In her driveway in the rain
Starin' through that windshield
I could see my future change

And my heart hit like a hammer
And my thoughts were runnin' wild
Any fool can make a baby
But it takes a man to raise a child

Oh, I could not reassure her
I couldn't say what I had planed
Couldn't put three words together
So I just took her hand

In my daddy's El Camino
In her driveway in the rain
Starin' through that windshield
I could see my future change

And my heart hit like a hammer
And my thoughts were runnin' wild
Any fool can make a baby
But it takes a man to raise a child",Country
542,Chris Young,http://www.songlyrics.com/chris-young/the-shoebox-lyrics/,"I stumbled on a bunch of junk of mine
In a shoebox the other night
In between cleaning up files and messes
That I'd made of my life

Ticket stubs, poems and old letters
I dumped them all out on the bed
Found a homemade birthday card from mom
And this is what it said, yeah, this is what it said

Don't forget the little moments
They're the ones that mean the most
When the way home seems so far away
Take 'em out and hold them close

And take a picture with your father
'Cause one day he'll be gone
And don't forget to fill an old shoebox
Full of things to look back on, full of things to look back on

I opened up my grandpa's pocket knife
And I was back to his back porch
It was summertime I was turnin' nine
He said, ""You want that knife? It's yours""

I remember runnin' off in the yard
Carved my name in every tree
I haven't held it since he passed away
And it meant the world to me
Because he meant the world to me

Don't forget the little moments
They're the ones that mean the most
When the way home seems so far away
Take 'em out and hold them close

And take a picture with your father
'Cause one day he'll be gone
And don't forget to fill an old shoebox
Full of things to look back on

Look back on, a little window to the past
Look back on, God knows life goes by so fast
If ever you should ever doubt the blessings that you've had

Don't forget the little moments
They're the ones that mean the most
When the way home seems so far away
Take 'em out and hold them close

And take a picture with your father
'Cause one day he'll be gone
And don't forget to fill an old shoebox
Full of things to look back on

I stumbled on a bunch of junk of mine
In a shoebox the other night",Country
543,Chris Young,http://www.songlyrics.com/chris-young/twenty-one-candles-lyrics/,"Always be momma's baby, always be daddy's girl
Right now she's makin' 'em crazy
Little Red Robin' Hood, big bad world

She ain't waitin' on twenty-one candles
She ain't missin' not a minutes of fun
She ain't worried 'bout one day older
Pretty little rebel on the run
She ain't trying to be hard to handle
She gonna do what a girl gonna do
She ain't waitin' on twenty-one candles
Sure ain't gonna wait on you

Can't be innocent forever, ain't never done anything
She'll tell you no but she don't mean never
Turned a corner when she turned eighteen

She ain't waitin' on twenty-one candles
She ain't missin' not a minutes of fun
She ain't worried 'bout one day older
Pretty little rebel on the run
She ain't trying to be hard to handle
She gonna do what a girl gonna do
She ain't waitin' on twenty-one candles
Sure ain't gonna wait on you

Her folks want to hold her back, but they don't know how
She wants it all and she wants it all right now
Gonna get it all before the sun goes down
She ain't waitin'
She aint missin'
She ain't worried
That girl needs kissing

She ain't waitin' on twenty-one candles
She ain't missin' not a minutes of fun
She ain't worried 'bout one day older
Pretty little rebel on the run
She ain't trying to be hard to handle
She gonna do what a girl gonna do
She ain't waitin' on twenty-one candles
Sure ain't gonna wait on you

Yeah, them twenty-one candles",Country
544,Chris Young,http://www.songlyrics.com/chris-young/the-man-i-want-to-be-lyrics/,"God, I'm down here on my knees
'Cause it's the last place left to fall
Beggin' for another chance
If there's any chance at all
That You might still be listenin'
Lovin' and forgivin' guys like me

I've spent my whole life
Gettin' it all wrong
And I sure could use Your help
'Cause from now on

I want to be a good man
A do like I should man
I want to be the kind of man
The mirror likes to see

I want to be a strong man
And admit that I was wrong man
God, I'm asking You to come change me
Into the man I want to be

If there's anyway for her and me
To make another start
Could You see what You could do
To put some love back in her heart?
'Cause it goin' to take a miracle
After all I've done to really make her see

That I want to be a stay man
I want to be a brave man
I want to be the kind of man
She sees in her dreams

God, I want to be Your man
And I want to be her man
God, I only hope she still believes
In the man I want to be

Well, I know this late at night the talk is cheap
But Lord, don't give up on me

I want to be a givin' man
I want to really start livin', man
God, I'm asking You to come change me
Into the man I want to be",Country
545,Chris Young,http://www.songlyrics.com/chris-young/rainy-night-in-georgia-lyrics/,"Hoverin' by my suitcase
Tryin' to find a warm place to spend the night
A heavy rain is fallin'
Seems I hear your voice callin', ""It's all right""

Rainy night in Georgia
Rainy night in Georgia
I believe it's rainin' all over the world
I believe it's rainin' all over the world

Neon signs flashin'
Taxi cabs and buses passin' through the night
The distant moanin' of a train
Seems to play a sad refrain to the night

Rainy night in Georgia
Rainy night in Georgia
I believe it's rainin' all over the world
Seems like it's rainin' all over the world

How many times I've wondered
And it still comes out the same
No matter how you look at it or think of it
It's life, and you just gotta play the game

I find me a place in a box car
So I take out this old guitar to pass some time
Late at night when it's hard to rest
I hold your picture to my chest and I'm alright

Rainy night in Georgia
Rainy night in Georgia
I believe it's rainin' all over the world
Yeah, I believe it's rainin' all over the world",Country
546,Chris Young,http://www.songlyrics.com/chris-young/you-re-gonna-love-me-lyrics/,"If you like a man who you can put your trust in
You don't have to worry where he's been
Then rest easy
Girl, you're gonna love me

And if you like to slow dance to ol' Keith Whitley
Long Sunday drives out in the country
I'm your cup of tea
Girl, you're gonna love me

Come and rest your head against my chest
'Cause I'm the one for you
You don't have to look no more
Your search is through

So girl if you like a handful of fresh wild flowers
A back rub on a bad day talkin' for hours
I'm good company
Girl you're gonna love me

Come and rest your head against my chest
'Cause I'm the one for you
You don't have to look no more
Your search is through

So girl if you like a big heart that's in this for the long haul
Till we're rockin' on the front porch and they're callin' me papaw
Till the last breath you breathe
Girl, you're gonna love me
Just try it and see
Girl, you're gonna love me",Country
547,Chris Young,http://www.songlyrics.com/chris-young/shes-got-this-thing-about-her-lyrics/,"It might be your smile, cause it can change my day
Blue eyes that chase my blues away
It might be your touch
That keeps me coming back for more
Loving words that keep me going strong
That heart of hers I hang my future on

What it is, well, I cant say for sure
It's just she's got this thing about her
she's got this thing about her

Like the magic in your favorite song
You just can't put your finger on
In her arms when we're all alone
I get the feeling that I've come back home
she's got this thing about her

She stops time when she moves through a room
When she leaves she's always gone too soon
And I'm counting down the minutes till she's back
She's the love I've known eternally
It always feels brand new to me
I can't separate the fiction from the fact

It's just she's got this thing about her
she's got this thing about her

Like a hymn in a cathedral hall
Watching April snowflakes fall
In her arms when we're all alone
I get the feeling that I come back home
she's got this thing about her

Like the magic in your favorite song
You just can't put your finger on
she's got this thing about her",Country
548,Chris Young,http://www.songlyrics.com/chris-young/lost-lyrics/,"Out on the highway
Just about a mile away
Meet me out in the driveway
I'm gonna be there soon

I'll swing by and pick you up
Don't bother gettin' fixed up
Me and you in this old truck
We'll find somethin' to do

No, I ain't got no plan in mind
It's such a perfect night
So I just thought
That we could go get lost

Lost down some old back road
Lost in a song on the radio
Lost in your deep blue eyes
I don't care if we spend all night

Lost by the river 'cross the town
Find somewhere near to nowhere
It's my favorite thing to do
What you say, girl, me and you
Go get a little lost?

Come on, baby, let's go
When we get there we'll know
No bars on the cell phone
Sounds good to me

We can find us a place to park
By the water underneath the stars
And do a little fishin' in the dark
If you know what I mean

Well, all we need's a tank of gas
So grab that GPS
And turn it off
And let's go get lost

Lost down some old back road
Lost in a song on the radio
Lost in your deep blue eyes
I don't care if we spend all night

Lost by the river 'cross the town
Find somewhere near to nowhere
It's my favorite thing to do
What you say, girl, me and you
Go get a little lost?

No, I ain't got no plan in mind
It's such a perfect night
So I just thought
That we could get

Lost down some old back road
Lost in a song on the radio
Lost in your deep blue eyes
I don't care if we spend all night

Lost by the river 'cross the town
Find somewhere near to nowhere
It's my favorite thing to do
What you say, girl, me and you
Go get a little lost?",Country
549,Chris Young,http://www.songlyrics.com/chris-young/flashlight-lyrics/,"He'd say, ""Son, hold it still, keep that beam shinin' straight""
He'd have a [Incomprehensible] workin' on that Chevrolet
It seemed like every Saturday soon as the sun went down
We'd be huddled underneath that hood tinkerin' around

And of all the great memories I have
The best ones are those nights, just me and my dad

He'll never know how much he taught me out in that garage
And I guess the stuff that stuck was more about life than fixin' cars
'Cause 'til this day I still can't make 'em run right
But I sure did learn a lot just holdin' the flashlight

He told me a lot of stories about grandpa and the war
While he was tryin' to show me what a carburetor's for
And I learned a couple curse words when he'd skin his knuckles up
And I found out mama was the only girl he ever really loved

But when I asked him about women, he just laughed
He said, if we stayed out here all year
We wouldn't have time enough for that

He'll never know how much he taught me out in that garage
And I guess the stuff that stuck was more about life than fixin' cars
'Cause 'til this day I still can't make 'em run right
But I sure did learn a lot just holdin' the flashlight

Now 'til this day I still can't make 'em run right
But deep inside I know that's all right
'Cause I sure did learn a lot just holdin' the flashlight

Thanks, old man",Country
550,Randy Travis,http://www.songlyrics.com/randy-travis/three-wooden-crosses-lyrics/,"A farmer and a teacher, a hooker and a preacher
Ridin' on a midnight bus bound for Mexico
One's headed for vacation, one for higher education
An' two of them were searchin' for lost souls

That driver never ever saw the stop sign
An' eighteen wheelers can't stop on a dime

There are three wooden crosses on the right side of the highway
Why there's not four of them, Heaven only knows
I guess it's not what you take when you leave this world behind you
It's what you leave behind you when you go

That farmer left a harvest, a home and eighty acres
The faith an' love for growin' things in his young son's heart
An' that teacher left her wisdom in the minds of lots of children
Did her best to give 'em all a better start

An' that preacher whispered, ""Can't you see the Promised Land?""
As he laid his blood-stained bible in that hooker's hand

There are three wooden crosses on the right side of the highway
Why there's not four of them, Heaven only knows
I guess it's not what you take when you leave this world behind you
It's what you leave behind you when you go

That's the story that our preacher told last Sunday
As he held that blood-stained bible up for all of us to see
He said, ""Bless the farmer, and the teacher, an' the preacher
Who gave this Bible to my mamma, who read it to me

There are three wooden crosses on the right side of the highway
Why there's not four of them, now I guess we know
It's not what you take when you leave this world behind you
It's what you leave behind you when you go
There are three wooden crosses on the right side of the highway",Country
551,Randy Travis,http://www.songlyrics.com/randy-travis/forever-and-ever-amen-lyrics/,"You may think that I'm talkin' foolish
You've heard that I'm wild and I'm free
You may wonder how, I can promise you now
This love that I feel for you always will be

But you're not just time that I'm killin'
I'm no longer one of those guys
As sure as I live, this love that I give
Is gonna be yours until the day that I die

Oh, baby! I'm gonna love you forever, forever and ever, Amen!
As long as old men sit n' talk about the weather
As long as old women sit n' talk about old men
If you wonder how long I'll be faithful
I'll be happy to tell you again
I'm gonna love you forever and ever, forever and ever, Amen!

They say that time takes it's toll on a body
Makes a young girl's brown hair turn gray
But, honey, I don't care, I ain't in love with your hair
And if it all fell out, well, I'd love you anyway

They say time can play tricks on a memory
Make people forget things they knew
Well, it's easy to see, it's happenin' to me
I've already forgotten every woman but you

Oh, darlin'! I'm gonna love you forever, forever and ever, Amen!
As long as old men sit n' talk about the weather
As long as old women sit n' talk about old men
If you wonder how long I'll be faithful
Well, just listen to how this song ends
I'm gonna love you forever and ever, forever and ever, Amen!

I'm gonna love you forever and ever, forever and ever
Forever and ever, forever and ever, Amen!",Country
552,Randy Travis,http://www.songlyrics.com/randy-travis/will-the-circle-be-unbroken-lyrics/,"I was standing by my window
On a cold and cloudy day
When I saw the hearse come rolling
For to carry my mother away

Will the circle be unbroken
By and by, Lord, by and by?
There's a better home awaiting
In the sky, Lord, in the sky

Well, I went back home, home was lonely
For my mother she was gone
And all my family there was cryin'
For our home felt sad and alone

Will the circle be unbroken
By and by, Lord, by and by?
There's a better home awaiting
In the sky, Lord, in the sky

Undertaker, undertaker, undertaker
Won't you please drive slow?
For that lady you are haulin'
Lord, I hate to see her go

Will the circle be unbroken
By and by, Lord, by and by?
There's a better home awaiting
In the sky, Lord, in the sky
There's a better home awaiting
In the sky, Lord, in the sky",Country
553,Randy Travis,http://www.songlyrics.com/randy-travis/1982-lyrics/,"Operator, please connect me with 1982
I need to make apologies for what I didn't do
I sure do need to tell her that I've thought the whole thing through
And now it's clear that she is what I should have held on to

They say hindsight's twenty-twenty but I'm nearly goin' blind
From starin' at her photograph and wishing she was mine
It's that same old lost love story, it's sad but it's true
There was a time when she was mine in 1982

Postman can you sell me a special kind of stamp?
One to send a letter from this crazy lonely man
Back into the wasted years of my living past
I need to tell her now I know how long my love will last

They say hindsight's twenty-twenty but I'm nearly goin' blind
From starin' at her photograph and wishing she was mine
It's that same old lost love story, it's sad but it's true
There was a time when she was mine in 1982
Losin' my mind, goin' back in time to 1982",Country
554,Randy Travis,http://www.songlyrics.com/randy-travis/he-s-my-rock-my-sword-my-shield-lyrics/,"He's my rock, my sword, my shield*
He's my wheel in the middle of the field
He's the lily of the valley
He's the bright and morning star
Makes no difference what you say
I'm goin' on my knees and pray
I'm gonna wait right here for Jesus
Till he comes.

'Cause Jesus is mine
I am forgiven
I'm holdin' his hand
I'm goin' to heaven
'Cause I found a wonderful savior
Who blesses me forever
I'm his and thank God
He is mine.

He's my rock, my sword, my shield
He's my wheel in the middle of the field
He's the lily of the valley
He's the bright and morning star
Makes no difference what you say
I'm goin' on my knees and pray
I'm gonna wait right here for Jesus
Till he comes.

[Instrumental:]

He's my rock, my sword, my shield
He's my wheel in the middle of the field
He's the lily of the valley
He's the bright and morning star
Makes no difference what you say
I'm goin' on my knees and pray
I'm gonna wait right here for Jesus
Till he comes.

I'm gonna wait right here for Jesus
Till he comes...",Country
555,Randy Travis,http://www.songlyrics.com/randy-travis/i-ll-fly-away-lyrics/,"Some glad morning when this life is o'er
I'll fly away
To a home on Gods celestial shore
I'll fly away

I'll fly away, oh glory
I'll fly away
When I die hallelujah, by and by
I'll fly away

When the shadows of this life have grown
I'll fly away
Like a bird from prison bars has flown
I'll fly away

I'll fly away, oh glory
I'll fly away
When I die hallelujah, by and by
I'll fly away

Just a few more weary days and then
I'll fly away
To a land where joy shall never end
I'll fly away

I'll fly away, oh glory
I'll fly away
When I die hallelujah, by and by
I'll fly away

I'll fly away, oh glory
I'll fly away
When I die hallelujah, by and by
I'll fly away",Country
556,Randy Travis,http://www.songlyrics.com/randy-travis/on-the-other-hand-lyrics/,"On one hand I count the reasons
I could stay with you
And hold you close to me
All night long
So many lover's games
I'd love to play with you
On that hand there's no reason
Why it's wrong

But on the other hand
There's a golden band
To remind me of someone
Who would not understand
On one hand I could stay
  (Aah)
And be your lovin' man
But the reason I must go
Is on the other hand

In your arms I feel the passion
I thought had died
When I looked into your eyes
I found myself
And when I first kissed your lips
I felt so alive
I've got to hand it to you girl
You're somethin' else

But on the other hand
There's a golden band
To remind me of someone
Who would not understand
On one hand I could stay
  (Aah)
And be your lovin' man
But the reason I must go
Is on the other hand
Yea the reason I must go
Is on the other hand",Country
557,Randy Travis,http://www.songlyrics.com/randy-travis/he-walked-on-water-lyrics/,"He wore starched white shirts buttoned at the neck
He'd sit in the shade and watch the chickens peck
And his teeth were gone but what the heck
I thought that he walked on water

He said he was a cowboy when he was young
He could handle a rope and he was good with a gun
And my momma's daddy was his oldest son
And I thought that he walked on water

If the story is told only heaven knows
But his hat seemed to me like an old halo
And though his wings, they were never seen
I thought that he walked on water

He tied a cord to the end of a mop
Said, ""Son, here's a pony, keep her at a trot""
And I'd ride in circles while he laughed a lot
Then I'd flop down beside him

He was ninety years old in ' 63
And I loved him and he loved me
And Lord I cried the day he died
'Cause I thought that he walked on water

If the story is told only heaven knows
But his hat seemed to me like an old halo
And though his wings, they were never seen
I thought that he walked on water
Yeah, I thought that he walked on water",Country
558,Randy Travis,http://www.songlyrics.com/randy-travis/angels-lyrics/,"Me and some of the boys were sitting around the other night
Started talking about politics, religion, love and life
And what a shame it was about 9/11
And what about hell and what about heaven

And is there or isn't there angels on earth
And then one guy said
â€½Well you can take that for what it's worthâ€
If it's something I can see or something I can touch
Well I might believe in all that stuff
So I just had to say to him

Are you telling me you've never seen an angel?
Never felt the presence of one standing by
No robe of white, no halo in site
Well you missed the most obvious thing
Man, are you blind? Just look in your mothers eyes

And then I said ""Who went through the pain
And smiled through the tears on the day of your birth?""
She counted your fingers and toes and thank God you were whole
Son you outta know who loved you first, that's right

And who always came running every time you cried out
And how many more things have you forgotten about
And who tried their best to teach you wrong from right
And how many nights did she leave on the light
While she waited and prayed that you came in
And who'd be there for you right up to the end think about it tonight

Are you telling me that you've never seen an angel?
Never felt the presence of one standing by
No robe of white, no halo in sight
Well you missed the most obvious thing
Ah man, are you blind? Just look in your mothers eyes
Ah man, are you blind? Just look in your mothers eyes, well that's right",Country
